textBox36,textBox33,textBox35,textBox34,textBox30,textBox29,textBox32,textBox31,textBox37
26 May 2026,GJ-1431394,INV-001157210,TOTAL,"118.599,00","118.599,00","12.915,00","0,00",8-8035 - Biaya Layanan
26 May 2026,GJ-1431394,INV-001157210,TOTAL,"118.599,00","118.599,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
26 May 2026,GJ-1433200,INV-001158629,TOTAL,"326.497,93","326.497,93","86.497,93","0,00",5-5000 - Harga Pokok Penjualan (COGS)
26 May 2026,GJ-1433200,INV-001158629,TOTAL,"326.497,93","326.497,93","0,00","86.497,93",1-1200 - Persediaan Barang
26 May 2026,GJ-1433200,INV-001158629,TOTAL,"326.497,93","326.497,93","0,00","240.000,00",4-4000 - Penjualan
26 May 2026,GJ-1433200,INV-001158629,TOTAL,"326.497,93","326.497,93","129.320,00","0,00",1-1100 - Piutang Usaha
26 May 2026,GJ-1433200,INV-001158629,TOTAL,"326.497,93","326.497,93","83.559,00","0,00",4-4001 - Diskon Penjualan
26 May 2026,GJ-1433200,INV-001158629,TOTAL,"326.497,93","326.497,93","1.000,00","0,00",4-4002 - Diskon Lainnya
26 May 2026,GJ-1433200,INV-001158629,TOTAL,"326.497,93","326.497,93","24.871,00","0,00",8-8035 - Biaya Layanan
26 May 2026,GJ-1433200,INV-001158629,TOTAL,"326.497,93","326.497,93","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
26 May 2026,GJ-1431265,INV-001157153,TOTAL,"80.130,00","80.130,00","31.130,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
26 May 2026,GJ-1431265,INV-001157153,TOTAL,"80.130,00","80.130,00","0,00","31.130,00",1-1200 - Persediaan Barang
26 May 2026,GJ-1431265,INV-001157153,TOTAL,"80.130,00","80.130,00","0,00","48.999,00",4-4000 - Penjualan
26 May 2026,GJ-1431265,INV-001157153,TOTAL,"80.130,00","80.130,00","49.000,00","0,00",1-1100 - Piutang Usaha
26 May 2026,GJ-1431265,INV-001157153,TOTAL,"80.130,00","80.130,00","0,00","1,00",8-8006 - Biaya Penjualan Lainnya
26 May 2026,GJ-1431266,CP-000186237,TOTAL,"49.000,00","49.000,00","49.000,00","0,00",1-1000 - Kas
26 May 2026,GJ-1431266,CP-000186237,TOTAL,"49.000,00","49.000,00","0,00","49.000,00",1-1100 - Piutang Usaha
26 May 2026,GJ-1431424,INV-001157237,TOTAL,"110.977,40","110.977,40","30.977,40","0,00",5-5000 - Harga Pokok Penjualan (COGS)
26 May 2026,GJ-1431424,INV-001157237,TOTAL,"110.977,40","110.977,40","0,00","30.977,40",1-1200 - Persediaan Barang
26 May 2026,GJ-1431424,INV-001157237,TOTAL,"110.977,40","110.977,40","0,00","80.000,00",4-4000 - Penjualan
26 May 2026,GJ-1431424,INV-001157237,TOTAL,"110.977,40","110.977,40","40.749,00","0,00",1-1100 - Piutang Usaha
26 May 2026,GJ-1431424,INV-001157237,TOTAL,"110.977,40","110.977,40","30.001,00","0,00",4-4001 - Diskon Penjualan
26 May 2026,GJ-1431424,INV-001157237,TOTAL,"110.977,40","110.977,40","8.000,00","0,00",8-8035 - Biaya Layanan
26 May 2026,GJ-1431424,INV-001157237,TOTAL,"110.977,40","110.977,40","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
26 May 2026,GJ-1431269,BIL-000037449,TOTAL,"5.425.000,00","5.425.000,00","0,00","5.425.000,00",2-2000 - Hutang Usaha
26 May 2026,GJ-1431269,BIL-000037449,TOTAL,"5.425.000,00","5.425.000,00","5.425.000,00","0,00",1-1200 - Persediaan Barang
26 May 2026,GJ-1433589,Manual Jurnal,TOTAL,"6.000.000,00","6.000.000,00","6.000.000,00","0,00",1-1003 - MANDIRI BBW
26 May 2026,GJ-1433589,Manual Jurnal,TOTAL,"6.000.000,00","6.000.000,00","0,00","6.000.000,00",1-1010 - Tiktok Kidsmate Official
26 May 2026,GJ-1431267,INV-001157154,TOTAL,"276.471,32","276.471,32","73.198,82","0,00",5-5000 - Harga Pokok Penjualan (COGS)
26 May 2026,GJ-1431267,INV-001157154,TOTAL,"276.471,32","276.471,32","0,00","73.198,82",1-1200 - Persediaan Barang
26 May 2026,GJ-1431267,INV-001157154,TOTAL,"276.471,32","276.471,32","0,00","203.245,00",4-4000 - Penjualan
26 May 2026,GJ-1431267,INV-001157154,TOTAL,"276.471,32","276.471,32","95.600,00","0,00",1-1100 - Piutang Usaha
26 May 2026,GJ-1431267,INV-001157154,TOTAL,"276.471,32","276.471,32","107.672,50","0,00",4-4001 - Diskon Penjualan
26 May 2026,GJ-1431267,INV-001157154,TOTAL,"276.471,32","276.471,32","0,00","27,50",8-8006 - Biaya Penjualan Lainnya
26 May 2026,GJ-1431268,CP-000186238,TOTAL,"95.600,00","95.600,00","95.600,00","0,00",1-1000 - Kas
26 May 2026,GJ-1431268,CP-000186238,TOTAL,"95.600,00","95.600,00","0,00","95.600,00",1-1100 - Piutang Usaha
26 May 2026,GJ-1431263,INV-001157152,TOTAL,"308.330,00","308.330,00","111.630,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
26 May 2026,GJ-1431263,INV-001157152,TOTAL,"308.330,00","308.330,00","0,00","111.630,00",1-1200 - Persediaan Barang
26 May 2026,GJ-1431263,INV-001157152,TOTAL,"308.330,00","308.330,00","0,00","196.647,00",4-4000 - Penjualan
26 May 2026,GJ-1431263,INV-001157152,TOTAL,"308.330,00","308.330,00","196.700,00","0,00",1-1100 - Piutang Usaha
26 May 2026,GJ-1431263,INV-001157152,TOTAL,"308.330,00","308.330,00","0,00","53,00",8-8006 - Biaya Penjualan Lainnya
26 May 2026,GJ-1431264,CP-000186236,TOTAL,"196.700,00","196.700,00","196.700,00","0,00",1-1000 - Kas
26 May 2026,GJ-1431264,CP-000186236,TOTAL,"196.700,00","196.700,00","0,00","196.700,00",1-1100 - Piutang Usaha
26 May 2026,GJ-1431528,INV-001157319,TOTAL,"509.904,88","509.904,88","119.904,88","0,00",5-5000 - Harga Pokok Penjualan (COGS)
26 May 2026,GJ-1431528,INV-001157319,TOTAL,"509.904,88","509.904,88","0,00","119.904,88",1-1200 - Persediaan Barang
26 May 2026,GJ-1431528,INV-001157319,TOTAL,"509.904,88","509.904,88","0,00","390.000,00",4-4000 - Penjualan
26 May 2026,GJ-1431528,INV-001157319,TOTAL,"509.904,88","509.904,88","205.443,00","0,00",1-1100 - Piutang Usaha
26 May 2026,GJ-1431528,INV-001157319,TOTAL,"509.904,88","509.904,88","143.438,00","0,00",4-4001 - Diskon Penjualan
26 May 2026,GJ-1431528,INV-001157319,TOTAL,"509.904,88","509.904,88","500,00","0,00",4-4002 - Diskon Lainnya
26 May 2026,GJ-1431528,INV-001157319,TOTAL,"509.904,88","509.904,88","39.369,00","0,00",8-8035 - Biaya Layanan
26 May 2026,GJ-1431528,INV-001157319,TOTAL,"509.904,88","509.904,88","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
26 May 2026,GJ-1431426,INV-001157239,TOTAL,"322.750,00","322.750,00","92.750,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
26 May 2026,GJ-1431426,INV-001157239,TOTAL,"322.750,00","322.750,00","0,00","92.750,00",1-1200 - Persediaan Barang
26 May 2026,GJ-1431426,INV-001157239,TOTAL,"322.750,00","322.750,00","0,00","230.000,00",4-4000 - Penjualan
26 May 2026,GJ-1431426,INV-001157239,TOTAL,"322.750,00","322.750,00","139.274,00","0,00",1-1100 - Piutang Usaha
26 May 2026,GJ-1431426,INV-001157239,TOTAL,"322.750,00","322.750,00","61.709,00","0,00",4-4001 - Diskon Penjualan
26 May 2026,GJ-1431426,INV-001157239,TOTAL,"322.750,00","322.750,00","1.000,00","0,00",4-4002 - Diskon Lainnya
26 May 2026,GJ-1431426,INV-001157239,TOTAL,"322.750,00","322.750,00","26.767,00","0,00",8-8035 - Biaya Layanan
26 May 2026,GJ-1431426,INV-001157239,TOTAL,"322.750,00","322.750,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
26 May 2026,GJ-1431460,INV-001157264,TOTAL,"163.996,48","163.996,48","43.996,48","0,00",5-5000 - Harga Pokok Penjualan (COGS)
26 May 2026,GJ-1431460,INV-001157264,TOTAL,"163.996,48","163.996,48","0,00","43.996,48",1-1200 - Persediaan Barang
26 May 2026,GJ-1431460,INV-001157264,TOTAL,"163.996,48","163.996,48","0,00","120.000,00",4-4000 - Penjualan
26 May 2026,GJ-1431460,INV-001157264,TOTAL,"163.996,48","163.996,48","65.599,00","0,00",1-1100 - Piutang Usaha
26 May 2026,GJ-1431460,INV-001157264,TOTAL,"163.996,48","163.996,48","39.419,00","0,00",4-4001 - Diskon Penjualan
26 May 2026,GJ-1431460,INV-001157264,TOTAL,"163.996,48","163.996,48","1.000,00","0,00",4-4002 - Diskon Lainnya
26 May 2026,GJ-1431460,INV-001157264,TOTAL,"163.996,48","163.996,48","12.732,00","0,00",8-8035 - Biaya Layanan
26 May 2026,GJ-1431460,INV-001157264,TOTAL,"163.996,48","163.996,48","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
26 May 2026,GJ-1431592,CP-000186075,TOTAL,"201.700,00","201.700,00","201.700,00","0,00",1-1019 - BCA KIDSMATE OUTLET INDONESIA
26 May 2026,GJ-1431592,CP-000186075,TOTAL,"201.700,00","201.700,00","0,00","201.700,00",1-1100 - Piutang Usaha
26 May 2026,GJ-1431397,INV-001157213,TOTAL,"135.799,00","135.799,00","45.800,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
26 May 2026,GJ-1431397,INV-001157213,TOTAL,"135.799,00","135.799,00","0,00","45.800,00",1-1200 - Persediaan Barang
26 May 2026,GJ-1431397,INV-001157213,TOTAL,"135.799,00","135.799,00","0,00","89.999,00",4-4000 - Penjualan
26 May 2026,GJ-1431397,INV-001157213,TOTAL,"135.799,00","135.799,00","66.532,00","0,00",1-1100 - Piutang Usaha
26 May 2026,GJ-1431397,INV-001157213,TOTAL,"135.799,00","135.799,00","6.840,00","0,00",4-4001 - Diskon Penjualan
26 May 2026,GJ-1431397,INV-001157213,TOTAL,"135.799,00","135.799,00","1.000,00","0,00",4-4002 - Diskon Lainnya
26 May 2026,GJ-1431397,INV-001157213,TOTAL,"135.799,00","135.799,00","14.377,00","0,00",8-8035 - Biaya Layanan
26 May 2026,GJ-1431397,INV-001157213,TOTAL,"135.799,00","135.799,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
26 May 2026,GJ-1431425,INV-001157238,TOTAL,"132.461,02","132.461,02","42.463,02","0,00",5-5000 - Harga Pokok Penjualan (COGS)
26 May 2026,GJ-1431425,INV-001157238,TOTAL,"132.461,02","132.461,02","0,00","42.463,02",1-1200 - Persediaan Barang
26 May 2026,GJ-1431425,INV-001157238,TOTAL,"132.461,02","132.461,02","0,00","89.998,00",4-4000 - Penjualan
26 May 2026,GJ-1431425,INV-001157238,TOTAL,"132.461,02","132.461,02","87.998,00","0,00",1-1100 - Piutang Usaha
26 May 2026,GJ-1431425,INV-001157238,TOTAL,"132.461,02","132.461,02","2.000,00","0,00",4-4001 - Diskon Penjualan
26 May 2026,GJ-1432153,INV-001157708,TOTAL,"108.993,73","108.993,73","34.995,73","0,00",5-5000 - Harga Pokok Penjualan (COGS)
26 May 2026,GJ-1432153,INV-001157708,TOTAL,"108.993,73","108.993,73","0,00","34.995,73",1-1200 - Persediaan Barang
26 May 2026,GJ-1432153,INV-001157708,TOTAL,"108.993,73","108.993,73","0,00","73.998,00",4-4000 - Penjualan
26 May 2026,GJ-1432153,INV-001157708,TOTAL,"108.993,73","108.993,73","73.798,00","0,00",1-1100 - Piutang Usaha
26 May 2026,GJ-1432153,INV-001157708,TOTAL,"108.993,73","108.993,73","200,00","0,00",4-4001 - Diskon Penjualan
26 May 2026,GJ-1432400,INV-001157946,TOTAL,"54.496,34","54.496,34","17.497,34","0,00",5-5000 - Harga Pokok Penjualan (COGS)
26 May 2026,GJ-1432400,INV-001157946,TOTAL,"54.496,34","54.496,34","0,00","17.497,34",1-1200 - Persediaan Barang
26 May 2026,GJ-1432400,INV-001157946,TOTAL,"54.496,34","54.496,34","0,00","36.999,00",4-4000 - Penjualan
26 May 2026,GJ-1432400,INV-001157946,TOTAL,"54.496,34","54.496,34","36.999,00","0,00",1-1100 - Piutang Usaha
26 May 2026,GJ-1431398,INV-001157214,TOTAL,"357.600,00","357.600,00","91.600,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
26 May 2026,GJ-1431398,INV-001157214,TOTAL,"357.600,00","357.600,00","0,00","91.600,00",1-1200 - Persediaan Barang
26 May 2026,GJ-1431398,INV-001157214,TOTAL,"357.600,00","357.600,00","0,00","266.000,00",4-4000 - Penjualan
26 May 2026,GJ-1431398,INV-001157214,TOTAL,"357.600,00","357.600,00","135.103,00","0,00",1-1100 - Piutang Usaha
26 May 2026,GJ-1431398,INV-001157214,TOTAL,"357.600,00","357.600,00","100.724,00","0,00",4-4001 - Diskon Penjualan
26 May 2026,GJ-1431398,INV-001157214,TOTAL,"357.600,00","357.600,00","28.923,00","0,00",8-8035 - Biaya Layanan
26 May 2026,GJ-1431398,INV-001157214,TOTAL,"357.600,00","357.600,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
26 May 2026,GJ-1431411,INV-001157226,TOTAL,"259.358,00","259.358,00","88.000,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
26 May 2026,GJ-1431411,INV-001157226,TOTAL,"259.358,00","259.358,00","0,00","88.000,00",1-1200 - Persediaan Barang
26 May 2026,GJ-1431411,INV-001157226,TOTAL,"259.358,00","259.358,00","0,00","171.358,00",4-4000 - Penjualan
26 May 2026,GJ-1431411,INV-001157226,TOTAL,"259.358,00","259.358,00","157.350,00","0,00",1-1100 - Piutang Usaha
26 May 2026,GJ-1431411,INV-001157226,TOTAL,"259.358,00","259.358,00","14.008,00","0,00",4-4001 - Diskon Penjualan
26 May 2026,GJ-1431427,INV-001157240,TOTAL,"124.395,00","124.395,00","43.000,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
26 May 2026,GJ-1431427,INV-001157240,TOTAL,"124.395,00","124.395,00","0,00","43.000,00",1-1200 - Persediaan Barang
26 May 2026,GJ-1431427,INV-001157240,TOTAL,"124.395,00","124.395,00","0,00","81.395,00",4-4000 - Penjualan
26 May 2026,GJ-1431427,INV-001157240,TOTAL,"124.395,00","124.395,00","77.614,00","0,00",1-1100 - Piutang Usaha
26 May 2026,GJ-1431427,INV-001157240,TOTAL,"124.395,00","124.395,00","3.781,00","0,00",4-4001 - Diskon Penjualan
26 May 2026,GJ-1431261,BIL-000037448,TOTAL,"6.984.250,00","6.984.250,00","0,00","6.984.250,00",2-2000 - Hutang Usaha
26 May 2026,GJ-1431261,BIL-000037448,TOTAL,"6.984.250,00","6.984.250,00","6.984.250,00","0,00",1-1200 - Persediaan Barang
26 May 2026,GJ-1432148,INV-001157706,TOTAL,"74.000,00","74.000,00","24.000,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
26 May 2026,GJ-1432148,INV-001157706,TOTAL,"74.000,00","74.000,00","0,00","24.000,00",1-1200 - Persediaan Barang
26 May 2026,GJ-1432148,INV-001157706,TOTAL,"74.000,00","74.000,00","0,00","50.000,00",4-4000 - Penjualan
26 May 2026,GJ-1432148,INV-001157706,TOTAL,"74.000,00","74.000,00","36.129,00","0,00",1-1100 - Piutang Usaha
26 May 2026,GJ-1432148,INV-001157706,TOTAL,"74.000,00","74.000,00","5.001,00","0,00",4-4001 - Diskon Penjualan
26 May 2026,GJ-1432148,INV-001157706,TOTAL,"74.000,00","74.000,00","500,00","0,00",4-4002 - Diskon Lainnya
26 May 2026,GJ-1432148,INV-001157706,TOTAL,"74.000,00","74.000,00","7.120,00","0,00",8-8035 - Biaya Layanan
26 May 2026,GJ-1432148,INV-001157706,TOTAL,"74.000,00","74.000,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
26 May 2026,GJ-1431428,INV-001157241,TOTAL,"220.725,00","220.725,00","74.000,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
26 May 2026,GJ-1431428,INV-001157241,TOTAL,"220.725,00","220.725,00","0,00","74.000,00",1-1200 - Persediaan Barang
26 May 2026,GJ-1431428,INV-001157241,TOTAL,"220.725,00","220.725,00","0,00","146.725,00",4-4000 - Penjualan
26 May 2026,GJ-1431428,INV-001157241,TOTAL,"220.725,00","220.725,00","119.926,00","0,00",1-1100 - Piutang Usaha
26 May 2026,GJ-1431428,INV-001157241,TOTAL,"220.725,00","220.725,00","1.468,00","0,00",4-4001 - Diskon Penjualan
26 May 2026,GJ-1431428,INV-001157241,TOTAL,"220.725,00","220.725,00","1.000,00","0,00",4-4002 - Diskon Lainnya
26 May 2026,GJ-1431428,INV-001157241,TOTAL,"220.725,00","220.725,00","23.081,00","0,00",8-8035 - Biaya Layanan
26 May 2026,GJ-1431428,INV-001157241,TOTAL,"220.725,00","220.725,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
26 May 2026,GJ-1431446,INV-001157255,TOTAL,"157.918,00","157.918,00","42.000,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
26 May 2026,GJ-1431446,INV-001157255,TOTAL,"157.918,00","157.918,00","0,00","42.000,00",1-1200 - Persediaan Barang
26 May 2026,GJ-1431446,INV-001157255,TOTAL,"157.918,00","157.918,00","0,00","115.918,00",4-4000 - Penjualan
26 May 2026,GJ-1431446,INV-001157255,TOTAL,"157.918,00","157.918,00","58.279,00","0,00",1-1100 - Piutang Usaha
26 May 2026,GJ-1431446,INV-001157255,TOTAL,"157.918,00","157.918,00","44.049,00","0,00",4-4001 - Diskon Penjualan
26 May 2026,GJ-1431446,INV-001157255,TOTAL,"157.918,00","157.918,00","1.000,00","0,00",4-4002 - Diskon Lainnya
26 May 2026,GJ-1431446,INV-001157255,TOTAL,"157.918,00","157.918,00","11.340,00","0,00",8-8035 - Biaya Layanan
26 May 2026,GJ-1431446,INV-001157255,TOTAL,"157.918,00","157.918,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
26 May 2026,GJ-1431259,BIL-000037447,TOTAL,"682.000,00","682.000,00","0,00","682.000,00",2-2000 - Hutang Usaha
26 May 2026,GJ-1431259,BIL-000037447,TOTAL,"682.000,00","682.000,00","682.000,00","0,00",1-1200 - Persediaan Barang
26 May 2026,GJ-1431575,INV-001157346,TOTAL,"91.043,14","91.043,14","29.044,14","0,00",5-5000 - Harga Pokok Penjualan (COGS)
26 May 2026,GJ-1431575,INV-001157346,TOTAL,"91.043,14","91.043,14","0,00","29.044,14",1-1200 - Persediaan Barang
26 May 2026,GJ-1431575,INV-001157346,TOTAL,"91.043,14","91.043,14","0,00","61.999,00",4-4000 - Penjualan
26 May 2026,GJ-1431575,INV-001157346,TOTAL,"91.043,14","91.043,14","58.899,00","0,00",1-1100 - Piutang Usaha
26 May 2026,GJ-1431575,INV-001157346,TOTAL,"91.043,14","91.043,14","3.100,00","0,00",4-4001 - Diskon Penjualan
26 May 2026,GJ-1431257,BIL-000037446,TOTAL,"75.000,00","75.000,00","0,00","75.000,00",2-2000 - Hutang Usaha
26 May 2026,GJ-1431257,BIL-000037446,TOTAL,"75.000,00","75.000,00","75.000,00","0,00",1-1200 - Persediaan Barang
26 May 2026,GJ-1431254,INV-001157150,TOTAL,"251.412,85","251.412,85","96.363,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
26 May 2026,GJ-1431254,INV-001157150,TOTAL,"251.412,85","251.412,85","0,00","96.363,00",1-1200 - Persediaan Barang
26 May 2026,GJ-1431254,INV-001157150,TOTAL,"251.412,85","251.412,85","0,00","154.997,00",4-4000 - Penjualan
26 May 2026,GJ-1431254,INV-001157150,TOTAL,"251.412,85","251.412,85","147.300,00","0,00",1-1100 - Piutang Usaha
26 May 2026,GJ-1431254,INV-001157150,TOTAL,"251.412,85","251.412,85","7.749,85","0,00",4-4002 - Diskon Lainnya
26 May 2026,GJ-1431254,INV-001157150,TOTAL,"251.412,85","251.412,85","0,00","52,85",8-8006 - Biaya Penjualan Lainnya
26 May 2026,GJ-1431255,CP-000186235,TOTAL,"147.300,00","147.300,00","147.300,00","0,00",1-1000 - Kas
26 May 2026,GJ-1431255,CP-000186235,TOTAL,"147.300,00","147.300,00","0,00","147.300,00",1-1100 - Piutang Usaha
26 May 2026,GJ-1431256,BIL-000037445,TOTAL,"73.260,00","73.260,00","0,00","73.260,00",2-2000 - Hutang Usaha
26 May 2026,GJ-1431256,BIL-000037445,TOTAL,"73.260,00","73.260,00","73.260,00","0,00",1-1200 - Persediaan Barang
26 May 2026,GJ-1431406,INV-001157221,TOTAL,"75.694,00","75.694,00","27.500,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
26 May 2026,GJ-1431406,INV-001157221,TOTAL,"75.694,00","75.694,00","0,00","27.500,00",1-1200 - Persediaan Barang
26 May 2026,GJ-1431406,INV-001157221,TOTAL,"75.694,00","75.694,00","0,00","48.194,00",4-4000 - Penjualan
26 May 2026,GJ-1431406,INV-001157221,TOTAL,"75.694,00","75.694,00","41.489,00","0,00",1-1100 - Piutang Usaha
26 May 2026,GJ-1431406,INV-001157221,TOTAL,"75.694,00","75.694,00","6.705,00","0,00",4-4001 - Diskon Penjualan
26 May 2026,GJ-1431430,INV-001157243,TOTAL,"330.622,00","330.622,00","110.000,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
26 May 2026,GJ-1431430,INV-001157243,TOTAL,"330.622,00","330.622,00","0,00","110.000,00",1-1200 - Persediaan Barang
26 May 2026,GJ-1431430,INV-001157243,TOTAL,"330.622,00","330.622,00","0,00","220.622,00",4-4000 - Penjualan
26 May 2026,GJ-1431430,INV-001157243,TOTAL,"330.622,00","330.622,00","188.775,00","0,00",1-1100 - Piutang Usaha
26 May 2026,GJ-1431430,INV-001157243,TOTAL,"330.622,00","330.622,00","31.847,00","0,00",4-4001 - Diskon Penjualan
26 May 2026,GJ-1431396,INV-001157212,TOTAL,"132.612,20","132.612,20","42.823,20","0,00",5-5000 - Harga Pokok Penjualan (COGS)
26 May 2026,GJ-1431396,INV-001157212,TOTAL,"132.612,20","132.612,20","0,00","42.823,20",1-1200 - Persediaan Barang
26 May 2026,GJ-1431396,INV-001157212,TOTAL,"132.612,20","132.612,20","0,00","89.789,00",4-4000 - Penjualan
26 May 2026,GJ-1431396,INV-001157212,TOTAL,"132.612,20","132.612,20","65.356,00","0,00",1-1100 - Piutang Usaha
26 May 2026,GJ-1431396,INV-001157212,TOTAL,"132.612,20","132.612,20","8.555,00","0,00",4-4001 - Diskon Penjualan
26 May 2026,GJ-1431396,INV-001157212,TOTAL,"132.612,20","132.612,20","500,00","0,00",4-4002 - Diskon Lainnya
26 May 2026,GJ-1431396,INV-001157212,TOTAL,"132.612,20","132.612,20","14.128,00","0,00",8-8035 - Biaya Layanan
26 May 2026,GJ-1431396,INV-001157212,TOTAL,"132.612,20","132.612,20","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
26 May 2026,GJ-1431252,BIL-000037444,TOTAL,"2.244.000,00","2.244.000,00","0,00","2.244.000,00",2-2000 - Hutang Usaha
26 May 2026,GJ-1431252,BIL-000037444,TOTAL,"2.244.000,00","2.244.000,00","2.244.000,00","0,00",1-1200 - Persediaan Barang
26 May 2026,GJ-1431462,INV-001157266,TOTAL,"268.630,93","268.630,93","85.634,93","0,00",5-5000 - Harga Pokok Penjualan (COGS)
26 May 2026,GJ-1431462,INV-001157266,TOTAL,"268.630,93","268.630,93","0,00","85.634,93",1-1200 - Persediaan Barang
26 May 2026,GJ-1431462,INV-001157266,TOTAL,"268.630,93","268.630,93","0,00","182.996,00",4-4000 - Penjualan
26 May 2026,GJ-1431462,INV-001157266,TOTAL,"268.630,93","268.630,93","177.676,00","0,00",1-1100 - Piutang Usaha
26 May 2026,GJ-1431462,INV-001157266,TOTAL,"268.630,93","268.630,93","5.320,00","0,00",4-4001 - Diskon Penjualan
26 May 2026,GJ-1431399,INV-001157215,TOTAL,"131.599,00","131.599,00","45.800,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
26 May 2026,GJ-1431399,INV-001157215,TOTAL,"131.599,00","131.599,00","0,00","45.800,00",1-1200 - Persediaan Barang
26 May 2026,GJ-1431399,INV-001157215,TOTAL,"131.599,00","131.599,00","0,00","85.799,00",4-4000 - Penjualan
26 May 2026,GJ-1431399,INV-001157215,TOTAL,"131.599,00","131.599,00","63.101,00","0,00",1-1100 - Piutang Usaha
26 May 2026,GJ-1431399,INV-001157215,TOTAL,"131.599,00","131.599,00","6.798,00","0,00",4-4001 - Diskon Penjualan
26 May 2026,GJ-1431399,INV-001157215,TOTAL,"131.599,00","131.599,00","1.000,00","0,00",4-4002 - Diskon Lainnya
26 May 2026,GJ-1431399,INV-001157215,TOTAL,"131.599,00","131.599,00","13.650,00","0,00",8-8035 - Biaya Layanan
26 May 2026,GJ-1431399,INV-001157215,TOTAL,"131.599,00","131.599,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
26 May 2026,GJ-1431400,INV-001157216,TOTAL,"241.300,00","241.300,00","65.300,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
26 May 2026,GJ-1431400,INV-001157216,TOTAL,"241.300,00","241.300,00","0,00","65.300,00",1-1200 - Persediaan Barang
26 May 2026,GJ-1431400,INV-001157216,TOTAL,"241.300,00","241.300,00","0,00","176.000,00",4-4000 - Penjualan
26 May 2026,GJ-1431400,INV-001157216,TOTAL,"241.300,00","241.300,00","99.629,00","0,00",1-1100 - Piutang Usaha
26 May 2026,GJ-1431400,INV-001157216,TOTAL,"241.300,00","241.300,00","52.722,00","0,00",4-4001 - Diskon Penjualan
26 May 2026,GJ-1431400,INV-001157216,TOTAL,"241.300,00","241.300,00","1.000,00","0,00",4-4002 - Diskon Lainnya
26 May 2026,GJ-1431400,INV-001157216,TOTAL,"241.300,00","241.300,00","21.399,00","0,00",8-8035 - Biaya Layanan
26 May 2026,GJ-1431400,INV-001157216,TOTAL,"241.300,00","241.300,00","1.250,00","0,00",6-6598 - Biaya Proses Pesanan
26 May 2026,GJ-1431447,INV-001157256,TOTAL,"64.749,00","64.749,00","22.750,00","0,00",5-5000 - Harga Pokok Penjualan (COGS)
26 May 2026,GJ-1431447,INV-001157256,TOTAL,"64.749,00","64.749,00","0,00","22.750,00",1-1200 - Persediaan Barang
26 May 2026,GJ-1431447,INV-001157256,TOTAL,"64.749,00","64.749,00","0,00","41.999,00",4-4000 - Penjualan
26 May 2026,GJ-1431447,INV-001157256,TOTAL,"64.749,00","64.749,00","41.079,00","0,00",1-1100 - Piutang Usaha
26 May 2026,GJ-1431447,INV-001157256,TOTAL,"64.749,00","64.749,00","920,00","0,00",4-4001 - Diskon Penjualan
26 May 2026,GJ-1431505,INV-001157299,TOTAL,"124.792,30","124.792,30","42.794,30","0,00",5-5000 - Harga Pokok Penjualan (COGS)
26 May 2026,GJ-1431505,INV-001157299,TOTAL,"124.792,30","124.792,30","0,00","42.794,30",1-1200 - Persediaan Barang
26 May 2026,GJ-1431505,INV-001157299,TOTAL,"124.792,30","124.792,30","0,00","81.998,00",4-4000 - Penjualan
26 May 2026,GJ-1431505,INV-001157299,TOTAL,"124.792,30","124.792,30","59.996,00","0,00",1-1100 - Piutang Usaha
26 May 2026,GJ-1431505,INV-001157299,TOTAL,"124.792,30","124.792,30","6.760,00","0,00",4-4001 - Diskon Penjualan
26 May 2026,GJ-1431505,INV-001157299,TOTAL,"124.792,30","124.792,30","1.000,00","0,00",4-4002 - Diskon Lainnya
26 May 2026,GJ-1431505,INV-001157299,TOTAL,"124.792,30","124.792,30","12.992,00","0,00",8-8035 - Biaya Layanan
